ID	A1	A4	A7	A8	A9	A11	A12	A14	A16	A17	A22
__id__1044-co	=MAX(N1045,O1045)	0	0	0	2	0	=MAX(P1045,Q1045)	0	0	0	0
__id__1045-gov	=MAX(N1046,O1046)	0	0	0	2	0	=MAX(P1046,Q1046)	0	0	0	0
__id__1046-gov	=MAX(N1047,O1047)	0	0	0	2	0	=MAX(P1047,Q1047)	0	1	0	0
__id__1047-gov	=MAX(N1048,O1048)	0	0	0	2	0	=MAX(P1048,Q1048)	0	0	0	0
__id__1048-org	=MAX(N1049,O1049)	0	0	0	2	0	=MAX(P1049,Q1049)	0	0	0	0
__id__1049-co	=MAX(N1050,O1050)	0	0	0	2	0	=MAX(P1050,Q1050)	0	0	0	0
__id__1050-gov	=MAX(N1051,O1051)	0	0	0	2	0	=MAX(P1051,Q1051)	0	0	0	0
__id__1051-org	=MAX(N1052,O1052)	0	0	0	2	0	=MAX(P1052,Q1052)	0	0	0	0
__id__1052-co	=MAX(N1053,O1053)	0	0	0	2	0	=MAX(P1053,Q1053)	0	0	0	0
__id__1053-gov	=MAX(N1054,O1054)	0	0	0	2	0	=MAX(P1054,Q1054)	0	0	0	0
__id__1054-gov	=MAX(N1055,O1055)	0	0	0	2	0	=MAX(P1055,Q1055)	0	0	0	0
__id__1055-ac	=MAX(N1056,O1056)	0	0	0	2	0	=MAX(P1056,Q1056)	0	0	0	0
__id__1056-org	=MAX(N1057,O1057)	0	0	0	2	0	=MAX(P1057,Q1057)	0	0	0	0
__id__1057-co	=MAX(N1058,O1058)	0	0	0	2	0	=MAX(P1058,Q1058)	0	0	0	0
__id__1058-gov	=MAX(N1059,O1059)	0	0	0	2	0	=MAX(P1059,Q1059)	0	0	0	0
__id__1059-gov	=MAX(N1060,O1060)	0	0	0	2	0	=MAX(P1060,Q1060)	0	0	0	0
__id__1060-org	=MAX(N1061,O1061)	0	0	0	2	0	=MAX(P1061,Q1061)	0	0	0	0
__id__1061-org	=MAX(N1062,O1062)	0	0	0	2	0	=MAX(P1062,Q1062)	0	0	0	0
__id__1062-co	=MAX(N1063,O1063)	0	0	0	2	0	=MAX(P1063,Q1063)	0	0	0	0
__id__1063-gov	=MAX(N1064,O1064)	0	0	0	2	0	=MAX(P1064,Q1064)	0	0.5	0	0
__id__1064-gov	=MAX(N1065,O1065)	0	0.5	0	2	0	=MAX(P1065,Q1065)	0	0	0	0
__id__1065-co	=MAX(N1066,O1066)	0	0	0	2	0	=MAX(P1066,Q1066)	0	0	0	0
__id__1066-co	=MAX(N1067,O1067)	0	0	0	2	0	=MAX(P1067,Q1067)	0	0	0	0
__id__1067-co	=MAX(N1068,O1068)	0	0	0	0	0	=MAX(P1068,Q1068)	0	0	0	2
__id__1068-co	=MAX(N1069,O1069)	0	0	0	0	0	=MAX(P1069,Q1069)	0	0	0	2
__id__1069-org	=MAX(N1070,O1070)	0	0	0	0	0	=MAX(P1070,Q1070)	0	0	0	2
__id__1070-co	=MAX(N1071,O1071)	0	0	0	0	0	=MAX(P1071,Q1071)	0	0	0	2
__id__1071-co	=MAX(N1072,O1072)	0	0	0	0	0	=MAX(P1072,Q1072)	0	0	0	2
__id__1072-org	=MAX(N1073,O1073)	0	0	0	0	0	=MAX(P1073,Q1073)	0	0	0	2
__id__1073-gov	=MAX(N1074,O1074)	0	0	0	0	0	=MAX(P1074,Q1074)	0	0	0	2
__id__1074-co	=MAX(N1075,O1075)	0	0	0	0	0	=MAX(P1075,Q1075)	0	0	0	2
__id__1075-gov	=MAX(N1076,O1076)	0	0	0	0	0	=MAX(P1076,Q1076)	0	0	0	2
__id__1076-ac	=MAX(N1077,O1077)	0	0	0	0	0	=MAX(P1077,Q1077)	0	0	0	2
__id__1077-org	=MAX(N1078,O1078)	0	0	0	0	0	=MAX(P1078,Q1078)	0	0	0	2
__id__1078-co	=MAX(N1079,O1079)	0	0	0	0	0	=MAX(P1079,Q1079)	0	0	0	2
__id__1079-org	=MAX(N1080,O1080)	0	0	0	0	0	=MAX(P1080,Q1080)	0	0	0	2
__id__1080-org	=MAX(N1081,O1081)	0	0	0	0	0	=MAX(P1081,Q1081)	0	0	0	2
__id__1081-co	=MAX(N1082,O1082)	0	0	0	0	0	=MAX(P1082,Q1082)	0	0	0	2
__id__1082-co	=MAX(N1083,O1083)	0	0	0	0	0	=MAX(P1083,Q1083)	0	0	0	2
__id__1083-co	=MAX(N1084,O1084)	0	0	0	0	0	=MAX(P1084,Q1084)	0	0	0	2
__id__1084-isocialtish	=MAX(N1085,O1085)	0	0	0	0	2	=MAX(P1085,Q1085)	0	0	0	0
__id__1085-kaushik	=MAX(N1086,O1086)	0	0	0	0	2	=MAX(P1086,Q1086)	0	0	0	0
__id__1086-sociologicalscience	=MAX(N1087,O1087)	0	0	0	0	0	=MAX(P1087,Q1087)	2	0	0	0
__id__1087-sociologicalscience	=MAX(N1088,O1088)	0	0	0	0	0	=MAX(P1088,Q1088)	2	0	0	0
__id__1088-sociologicalscience	=MAX(N1089,O1089)	0	0	0	0	0	=MAX(P1089,Q1089)	2	0	0	0
__id__1089-arxiv	=MAX(N1090,O1090)	0	0	0	0	0	=MAX(P1090,Q1090)	2	0	0	0
__id__1090-arxiv	=MAX(N1091,O1091)	0	0	0	0	0	=MAX(P1091,Q1091)	2	0	0	0
__id__1091-arxiv	=MAX(N1092,O1092)	0	0	0	0	0	=MAX(P1092,Q1092)	2	0	0	0
__id__1092-arxiv	=MAX(N1093,O1093)	0	0	0	0	0	=MAX(P1093,Q1093)	2	0	0	0
__id__1093-arxiv	=MAX(N1094,O1094)	0	0	0	0	0	=MAX(P1094,Q1094)	2	0	0	0
__id__1094-metajnl	=MAX(N1095,O1095)	0	0	0	0	0	=MAX(P1095,Q1095)	2	0	0	0
__id__1095-shipwreck	=MAX(N1096,O1096)	0	0	0	0	0	=MAX(P1096,Q1096)	2	0	0	0
__id__1096-acs	=MAX(N1097,O1097)	0	0	0	0	0	=MAX(P1097,Q1097)	2	0	0	0
__id__1097-wikipedia	=MAX(N1098,O1098)	2	0	0	0	0	=MAX(P1098,Q1098)	0	1	0	0
__id__1098-wikipedia	=MAX(N1099,O1099)	0	0	1	0	0	=MAX(P1099,Q1099)	0	2	0	0
__id__1099-wikipedia	=MAX(N1100,O1100)	0	0	0	0	0	=MAX(P1100,Q1100)	0	2	0	0
__id__1100-wikipedia	=MAX(N1101,O1101)	0	0	0	0	0	=MAX(P1101,Q1101)	0	2	0	0
__id__1101-wikipedia	=MAX(N1102,O1102)	0	0	0	0	0	=MAX(P1102,Q1102)	0	2	0	0
__id__1102-wikipedia	=MAX(N1103,O1103)	0	0	0	0	0	=MAX(P1103,Q1103)	0	2	0	0
__id__1103-wikipedia	=MAX(N1104,O1104)	0	0	0	0	0	=MAX(P1104,Q1104)	0	2	0	0
__id__1104-wikipedia	=MAX(N1105,O1105)	0	0	0	0	0	=MAX(P1105,Q1105)	0	2	0	0
__id__1105-wikipedia	=MAX(N1106,O1106)	0	0	0	0	0	=MAX(P1106,Q1106)	0	2	0	0
__id__1106-wikipedia	=MAX(N1107,O1107)	0	0	0	0	0	=MAX(P1107,Q1107)	0	2	0	0
__id__1107-wikipedia	=MAX(N1108,O1108)	0	0	0	0	0	=MAX(P1108,Q1108)	0	2	0	0
__id__1108-wikipedia	=MAX(N1109,O1109)	0	0	0	0	0	=MAX(P1109,Q1109)	0	2	0	0
__id__1109-wikipedia	=MAX(N1110,O1110)	0	1	0	0	0	=MAX(P1110,Q1110)	0	2	0	0
__id__1110-wikipedia	=MAX(N1111,O1111)	0	0	0	0	0	=MAX(P1111,Q1111)	0	2	0	0
__id__1111-artreview	=MAX(N1112,O1112)	0	0	0	0	0	=MAX(P1112,Q1112)	0	0	2	0
__id__1112-co	=MAX(N1113,O1113)	0	0	0	0	0	=MAX(P1113,Q1113)	0	0	2	0
__id__1113-chictopia	=MAX(N1114,O1114)	0	0	0	0	0	=MAX(P1114,Q1114)	0	0	2	0
__id__1114-chictopia	=MAX(N1115,O1115)	0	0	0	0	0	=MAX(P1115,Q1115)	0	0	2	0
__id__1115-chictopia	=MAX(N1116,O1116)	0	0	0	0	0	=MAX(P1116,Q1116)	0	0	2	0
__id__1116-chictopia	=MAX(N1117,O1117)	0	0	0	0	0	=MAX(P1117,Q1117)	0	0	2	0
__id__1117-co	=MAX(N1118,O1118)	0	0	0	0	0	=MAX(P1118,Q1118)	0	0	2	0
__id__1118-engadget	=MAX(N1119,O1119)	0	0	0	0	0	=MAX(P1119,Q1119)	0	0	2	0
__id__1119-engadget	=MAX(N1120,O1120)	0	0	0	0	0	=MAX(P1120,Q1120)	0	0	2	0
__id__1120-co	=MAX(N1121,O1121)	0	0	0	0	0	=MAX(P1121,Q1121)	0	0	0	0
__id__1121-co	=MAX(N1122,O1122)	0	0	0	0	0	=MAX(P1122,Q1122)	0	0	0	0
__id__1122-co	=MAX(N1123,O1123)	0	0	0	0	0	=MAX(P1123,Q1123)	0	0	0	0
__id__1123-cnet	=MAX(N1124,O1124)	0	0	0	0	0	=MAX(P1124,Q1124)	0	0	2	0
__id__1124-co	=MAX(N1125,O1125)	0	0	0	0	0	=MAX(P1125,Q1125)	0	0	2	0
__id__1125-cnet	=MAX(N1126,O1126)	0	0	0	0	0	=MAX(P1126,Q1126)	0	0	2	0
__id__1126-co	=MAX(N1127,O1127)	0	0	0	0	0	=MAX(P1127,Q1127)	0	0	2	0
__id__1127-co	=MAX(N1128,O1128)	0	0	0	0	0	=MAX(P1128,Q1128)	0	0	2	0
__id__1128-artreview	=MAX(N1129,O1129)	0	0	0	0	0	=MAX(P1129,Q1129)	0	0	2	0
__id__1129-artreview	=MAX(N1130,O1130)	0	0	0	0	0	=MAX(P1130,Q1130)	0	0	2	0
__id__1130-artreview	=MAX(N1131,O1131)	0	0	0	0	0	=MAX(P1131,Q1131)	0	0	2	0
__id__1131-artreview	=MAX(N1132,O1132)	0	0	0	0	0	=MAX(P1132,Q1132)	0	0	2	0
__id__1132-rollingstone	=MAX(N1133,O1133)	0	0	0	0	0	=MAX(P1133,Q1133)	0	0	2	0
__id__1133-rollingstone	=MAX(N1134,O1134)	0	0	0	0	0	=MAX(P1134,Q1134)	0	0	2	0
__id__1134-rollingstone	=MAX(N1135,O1135)	0	0	0	0	0	=MAX(P1135,Q1135)	0	0	2	0
__id__1135-rollingstone	=MAX(N1136,O1136)	0	0	0	0	0	=MAX(P1136,Q1136)	0	0	2	0
__id__1136-rollingstone	=MAX(N1137,O1137)	0	0	0	0	0	=MAX(P1137,Q1137)	0	0	2	0
__id__1137-cnet	=MAX(N1138,O1138)	0	0	0	0	0	=MAX(P1138,Q1138)	0	0	2	0
__id__1138-cnet	=MAX(N1139,O1139)	0	0	0	0	0	=MAX(P1139,Q1139)	0	0	2	0
__id__1139-cnet	=MAX(N1140,O1140)	0	0	0	0	0	=MAX(P1140,Q1140)	0	0	2	0
__id__1140-cnet	=MAX(N1141,O1141)	0	0	0	0	0	=MAX(P1141,Q1141)	0	0	2	0
__id__1141-cnet	=MAX(N1142,O1142)	0	0	0	0	0	=MAX(P1142,Q1142)	0	0	2	0
__id__1142-engadget	=MAX(N1143,O1143)	0	0	0	0	0	=MAX(P1143,Q1143)	0	0	2	0
__id__1143-engadget	=MAX(N1144,O1144)	0	0	0	0	0	=MAX(P1144,Q1144)	0	0	2	0
__id__1144-co	=MAX(N1145,O1145)	0	0	0	0	0	=MAX(P1145,Q1145)	0	0	2	0
__id__1145-engadget	=MAX(N1146,O1146)	0	0	0	0	0	=MAX(P1146,Q1146)	0	0	2	0
__id__1146-co	=MAX(N1147,O1147)	0	0	0	0	0	=MAX(P1147,Q1147)	0	0	2	0
__id__1147-co	=MAX(N1148,O1148)	0	0	0	0	0	=MAX(P1148,Q1148)	0	0	2	0
__id__1148-cnet	=MAX(N1149,O1149)	0	0	0	0	0	=MAX(P1149,Q1149)	0	0	2	0
__id__1149-rollingstone	=MAX(N1150,O1150)	0	0	0	0	0	=MAX(P1150,Q1150)	0	0	2	0
__id__1150-mesacc	=MAX(N1151,O1151)	0	0	0	0	0	=MAX(P1151,Q1151)	0	0	0	0
__id__1151-mesacc	=MAX(N1152,O1152)	0	0	0	0	0	=MAX(P1152,Q1152)	0	0	0	0
__id__1152-mesacc	=MAX(N1153,O1153)	0	0	0	0	0	=MAX(P1153,Q1153)	0	0	0	0
__id__1153-mesacc	=MAX(N1154,O1154)	0	0	0	0	0	=MAX(P1154,Q1154)	0	0	0	0
__id__1154-mesacc	=MAX(N1155,O1155)	0	0	0	0	0	=MAX(P1155,Q1155)	0	0	0	0
__id__1155-mesacc	=MAX(N1156,O1156)	0	0	0	0	0	=MAX(P1156,Q1156)	0	0	0	0
__id__1156-mesacc	=MAX(N1157,O1157)	0	0	0	0	0	=MAX(P1157,Q1157)	0	0	0	0
__id__1157-custom-essays	=MAX(N1158,O1158)	0	0	0	0	0	=MAX(P1158,Q1158)	0	0	0	0
__id__1158-custom-essays	=MAX(N1159,O1159)	0	0	0	0	0	=MAX(P1159,Q1159)	0	0	0	0
__id__1159-custom-essays	=MAX(N1160,O1160)	0	0	0	0	0	=MAX(P1160,Q1160)	0	0	0	0
__id__1160-custom-essays	=MAX(N1161,O1161)	0	0	0	0	0	=MAX(P1161,Q1161)	0	0	0	0
__id__1161-custom-essays	=MAX(N1162,O1162)	0	0	0	0	0	=MAX(P1162,Q1162)	0	0	0	0
__id__1162-custom-essays	=MAX(N1163,O1163)	0	0	0	0	0	=MAX(P1163,Q1163)	0	0	0	0
__id__1163-custom-essays	=MAX(N1164,O1164)	0	0	0	0	0	=MAX(P1164,Q1164)	0	0	0	0
__id__1164-custom-essays	=MAX(N1165,O1165)	0	0	0	0	0	=MAX(P1165,Q1165)	0	0	0	0
__id__1165-custom-essays	=MAX(N1166,O1166)	0	0	0	0	0	=MAX(P1166,Q1166)	0	0	0	0
__id__1166-custom-essays	=MAX(N1167,O1167)	0	0	0	0	0	=MAX(P1167,Q1167)	0	0	0	0
__id__1167-custom-essays	=MAX(N1168,O1168)	0	0	0	0	0	=MAX(P1168,Q1168)	0	0	0	0
__id__1168-custom-essays	=MAX(N1169,O1169)	0	0	0	0	0	=MAX(P1169,Q1169)	0	0	0	0
__id__1169-custom-essays	=MAX(N1170,O1170)	0	0	0	0	0	=MAX(P1170,Q1170)	0	0	0	0
__id__1170-edu	=MAX(N1171,O1171)	0	0	0	0	0	=MAX(P1171,Q1171)	0	0	0	0
__id__1171-co	=MAX(N1172,O1172)	0	0	0	0	0	=MAX(P1172,Q1172)	0	0	0	0
__id__1172-queendom	=MAX(N1173,O1173)	0	2	0	0	0	=MAX(P1173,Q1173)	0	0	0	0
__id__1173-wikicfp	=MAX(N1174,O1174)	0	0	0	0	0	=MAX(P1174,Q1174)	0	0	0	0
__id__1174-tsdconference	=MAX(N1175,O1175)	0	0	0	0	0	=MAX(P1175,Q1175)	0	0	0	0
__id__1175-lovetoknow	=MAX(N1176,O1176)	0	0	0	0	0	=MAX(P1176,Q1176)	0	0	0	0
__id__1176-theguardian	=MAX(N1177,O1177)	0	0	0	0	0	=MAX(P1177,Q1177)	0	0	0	0
__id__1177-theguardian	=MAX(N1178,O1178)	0	0	0	0	0	=MAX(P1178,Q1178)	0	0	0	0
__id__1178-theguardian	=MAX(N1179,O1179)	0	0	0	0	0	=MAX(P1179,Q1179)	0	0	0	0
__id__1179-theguardian	=MAX(N1180,O1180)	0	0	0	0	0	=MAX(P1180,Q1180)	0	0	0	0
__id__1180-theguardian	=MAX(N1181,O1181)	0	0	0	0	0	=MAX(P1181,Q1181)	0	0	0	0
__id__1181-stlawu	=MAX(N1182,O1182)	0	0	0	0	0	=MAX(P1182,Q1182)	0	0	0	0
__id__1182	=MAX(N1183,O1183)	0	0	0	0	0	=MAX(P1183,Q1183)	0	0	0	0
__id__1183-shorewood-hills	=MAX(N1184,O1184)	0	0	0	0	0	=MAX(P1184,Q1184)	0	0	0	0
__id__1184-coursehero	=MAX(N1185,O1185)	0	1	0	0	0	=MAX(P1185,Q1185)	0	2	0	0
__id__1185-ltkcdn	=MAX(N1186,O1186)	0	0	0	0	0	=MAX(P1186,Q1186)	0	0	0	0
__id__1186-ltkcdn	=MAX(N1187,O1187)	0	0	0	0	0	=MAX(P1187,Q1187)	0	0	0	0
__id__1187-ltkcdn	=MAX(N1188,O1188)	0	0	0	0	0	=MAX(P1188,Q1188)	0	0	0	0
__id__1188-ltkcdn	=MAX(N1189,O1189)	0	0	0	0	0	=MAX(P1189,Q1189)	0	0	0	0
__id__1189-brainyquote	=MAX(N1190,O1190)	0	0	0	0	0	=MAX(P1190,Q1190)	0	0	0	0
__id__1190-quotationspage	=MAX(N1191,O1191)	0	0	0	0	0	=MAX(P1191,Q1191)	0	0	0	0
__id__1191-org	=MAX(N1192,O1192)	0	0	0	0	0	=MAX(P1192,Q1192)	0	0	0	0
__id__1192-wikihow	=MAX(N1193,O1193)	0	2	0	0	0	=MAX(P1193,Q1193)	0	0	0	0
__id__1193-huffingtonpost	=MAX(N1194,O1194)	0	0	0	0	1	=MAX(P1194,Q1194)	0	0	0	0
__id__1194-lifehack	=MAX(N1195,O1195)	0	2	0	0	0.5	=MAX(P1195,Q1195)	0	0	0	0
__id__1195-betterworldcampaign	=MAX(N1196,O1196)	0	2	0	0	0	=MAX(P1196,Q1196)	0	0	0	0
__id__1196-psychologytoday	=MAX(N1197,O1197)	0	2	0	0	1	=MAX(P1197,Q1197)	0	0	0	0
__id__1197-achaheart	=MAX(N1198,O1198)	0	0	0	0	0	=MAX(P1198,Q1198)	0	0	0	0
__id__1198-achaheart	=MAX(N1199,O1199)	0	0	0	0	0	=MAX(P1199,Q1199)	0	0	0	0
__id__1199-komenmichigan	=MAX(N1200,O1200)	0	0	0	0	0	=MAX(P1200,Q1200)	0	0	0	0
__id__1200-feedthehungry	=MAX(N1201,O1201)	0	0	0	0	0	=MAX(P1201,Q1201)	0	0	0	0
__id__1201-feedthehungry	=MAX(N1202,O1202)	0	0	0	0	0	=MAX(P1202,Q1202)	0	0	0	0
__id__1202-snagajob	=MAX(N1203,O1203)	0	0	0	0	0	=MAX(P1203,Q1203)	0	0	0	0
__id__1203-bookrix	=MAX(N1204,O1204)	2	0	0	0	0	=MAX(P1204,Q1204)	0	0	0	0
__id__1204-manualsonline	=MAX(N1205,O1205)	0	2	0	0	0	=MAX(P1205,Q1205)	0	0	0	0
__id__1205-manualsonline	=MAX(N1206,O1206)	0	2	0	0	0	=MAX(P1206,Q1206)	0	0	0	0
__id__1206-bioball	=MAX(N1207,O1207)	0	2	0	0	0	=MAX(P1207,Q1207)	0	0	0	0
__id__1207-doriotdent	=MAX(N1208,O1208)	0	2	0	0	0	=MAX(P1208,Q1208)	0	0	0	0
__id__1208-goaheadtakethewheel	=MAX(N1209,O1209)	0	2	0	0	2	=MAX(P1209,Q1209)	0	0	0	0
__id__1209-co	=MAX(N1210,O1210)	0	2	0	0	0	=MAX(P1210,Q1210)	0	0	0	0
__id__1210-irs	=MAX(N1211,O1211)	0	2	0	2	0	=MAX(P1211,Q1211)	0	0	0	0
__id__1211-exrx	=MAX(N1212,O1212)	0	2	0	0	0	=MAX(P1212,Q1212)	0	0	0	0
__id__1212-bbc	=MAX(N1213,O1213)	0	0	2	0	0	=MAX(P1213,Q1213)	0	0	0	0
__id__1213-bbc	=MAX(N1214,O1214)	0	0	2	0	0	=MAX(P1214,Q1214)	0	0	0	0
__id__1214-bbc	=MAX(N1215,O1215)	0	0	2	0	0	=MAX(P1215,Q1215)	0	0	0	0
__id__1215-bbc	=MAX(N1216,O1216)	0	0	2	0	0	=MAX(P1216,Q1216)	0	0	0	0
__id__1216-bbc	=MAX(N1217,O1217)	0	0	2	0	0	=MAX(P1217,Q1217)	0	0	0	0
__id__1217-bbc	=MAX(N1218,O1218)	0	0	2	0	0	=MAX(P1218,Q1218)	0	0	0	0
__id__1218-bbc	=MAX(N1219,O1219)	0	0	2	0	0	=MAX(P1219,Q1219)	0	0	0	0
__id__1219-bbc	=MAX(N1220,O1220)	0	0	2	0	0	=MAX(P1220,Q1220)	0	0	0	0
__id__1220-bbc	=MAX(N1221,O1221)	0	0	2	0	0	=MAX(P1221,Q1221)	0	0	0	0
__id__1221-bbc	=MAX(N1222,O1222)	0	0	2	0	0	=MAX(P1222,Q1222)	0	0	0	0
__id__1222-bbc	=MAX(N1223,O1223)	0	0	2	0	0	=MAX(P1223,Q1223)	0	0	0	0
__id__1223-bbc	=MAX(N1224,O1224)	0	0	2	0	0	=MAX(P1224,Q1224)	0	0	0	0
__id__1224-bbc	=MAX(N1225,O1225)	0	0	2	0	0	=MAX(P1225,Q1225)	0	0	0	0
__id__1225-bbc	=MAX(N1226,O1226)	0	0	2	0	0	=MAX(P1226,Q1226)	0	0	0	0
__id__1226-gnu	=MAX(N1227,O1227)	0	0	0	2	0	=MAX(P1227,Q1227)	0	0	0	0
__id__1227-change	=MAX(N1228,O1228)	0	0	0	0	0	=MAX(P1228,Q1228)	0	0	0	0
__id__1228-thepetitionsite	=MAX(N1229,O1229)	0	0	0	0	0	=MAX(P1229,Q1229)	0	0	0	0
__id__1229-thepetitionsite	=MAX(N1230,O1230)	0	0	0	0	0	=MAX(P1230,Q1230)	0	0	0	0
__id__1230-change	=MAX(N1231,O1231)	0	0	0	0	0	=MAX(P1231,Q1231)	0	0	0	0
__id__1231-change	=MAX(N1232,O1232)	0	0	0	0	0	=MAX(P1232,Q1232)	0	0	0	0
__id__1232-asiancanadian	=MAX(N1233,O1233)	0	0	2	0	0	=MAX(P1233,Q1233)	0	0	0	0
__id__1233-healthykidschallenge	=MAX(N1234,O1234)	0	0	0	0	0	=MAX(P1234,Q1234)	0	0	0	0
__id__1234-ultradiamondtech	=MAX(N1235,O1235)	0	0	2	0	0	=MAX(P1235,Q1235)	0	0	0	0
__id__1235-foresterpress	=MAX(N1236,O1236)	0	0	2	0	0	=MAX(P1236,Q1236)	0	0	0	0
__id__1236-co	=MAX(N1237,O1237)	0	2	0	0	0	=MAX(P1237,Q1237)	0	1	0	0
__id__1237-cfodailynews	=MAX(N1238,O1238)	0	0	0	0	0	=MAX(P1238,Q1238)	0	0	0	0
__id__1238-sterlingpr	=MAX(N1239,O1239)	0	0	2	0	0	=MAX(P1239,Q1239)	0	0	0	0
__id__1239-rochesteradvanceddentistry	=MAX(N1240,O1240)	0	0	0	0	0	=MAX(P1240,Q1240)	0	0	0	0
__id__1240-ezzzv	=MAX(N1241,O1241)	0	0	0	0	0	=MAX(P1241,Q1241)	0	0	0	2
__id__1241-utahbar	=MAX(N1242,O1242)	0	0	0	0	2	=MAX(P1242,Q1242)	2	0	0	0
__id__1242-bbrmarketing	=MAX(N1243,O1243)	0	0	0	0	0	=MAX(P1243,Q1243)	0	0	0	0
__id__1243-retailtouchpoints	=MAX(N1244,O1244)	0	0	0	0	0	=MAX(P1244,Q1244)	0	0	0	0
__id__1244-contentba	=MAX(N1245,O1245)	0	0	0	0	0	=MAX(P1245,Q1245)	0	0	0	0
__id__1245-transformed	=MAX(N1246,O1246)	0	0	0	0	0	=MAX(P1246,Q1246)	0	0	0	0
__id__1246-dwyereducationstrategies	=MAX(N1247,O1247)	0	2	0	0	0	=MAX(P1247,Q1247)	0	0	0	0
__id__1247-pbslearningmedia	=MAX(N1248,O1248)	0	0	0	0	0	=MAX(P1248,Q1248)	0	2	0	0
__id__1248-buffaloniagara	=MAX(N1249,O1249)	0	0	2	0	0	=MAX(P1249,Q1249)	2	0	0	0
__id__1249-mountofknowledge	=MAX(N1250,O1250)	0	0	0	0	0	=MAX(P1250,Q1250)	0	0	0	0
__id__1250-corporatecomplianceinsights	=MAX(N1251,O1251)	0	0	0	0	0	=MAX(P1251,Q1251)	0	0	0	0
__id__1251-globalsustain	=MAX(N1252,O1252)	0	0	0	0	0	=MAX(P1252,Q1252)	0	0	0	0
__id__1252-10kids	=MAX(N1253,O1253)	0	2	0	0	0	=MAX(P1253,Q1253)	0	0	0	0
__id__1253-tcwn	=MAX(N1254,O1254)	0	0	0	0	0	=MAX(P1254,Q1254)	0	0	0	0
__id__1254-armstrongsteelbuildings	=MAX(N1255,O1255)	0	0	0	0	0	=MAX(P1255,Q1255)	0	0	0	0
__id__1255-uptake	=MAX(N1256,O1256)	0	0	0	0	2	=MAX(P1256,Q1256)	0	0	2	0
__id__1256-free-email-address-search	=MAX(N1257,O1257)	0	2	0	0	0	=MAX(P1257,Q1257)	0	0	0	0
__id__1257-pdx	=MAX(N1258,O1258)	0	0	0	0	0	=MAX(P1258,Q1258)	0	0	0	0
__id__1258-boardonly	=MAX(N1259,O1259)	0	0	0	0	0	=MAX(P1259,Q1259)	0	2	0	0
__id__1259-karachimetropolitan	=MAX(N1260,O1260)	0	2	0	0	0	=MAX(P1260,Q1260)	0	0	0	0
__id__1260-fizik	=MAX(N1261,O1261)	0	0	2	0	0	=MAX(P1261,Q1261)	2	0	0	0
__id__1261-fedtechmagazine	=MAX(N1262,O1262)	0	2	0	0	0	=MAX(P1262,Q1262)	0	0	0	0
__id__1262-bbb	=MAX(N1263,O1263)	0	0	0	0	0	=MAX(P1263,Q1263)	0	0	0	0
__id__1263-suffolklawreview	=MAX(N1264,O1264)	0	0	0	2	0	=MAX(P1264,Q1264)	0	0	0	0
__id__1264-bluespiremarketing	=MAX(N1265,O1265)	0	0	0	0	0	=MAX(P1265,Q1265)	0	0	0	0
__id__1265-xpsl	=MAX(N1266,O1266)	0	0	2	0	0	=MAX(P1266,Q1266)	0	0	0	0
__id__1266-code-bonus-titan-poker	=MAX(N1267,O1267)	0	2	0	0	0	=MAX(P1267,Q1267)	0	0	0	0
__id__1267-co	=MAX(N1268,O1268)	0	0	0	0	0	=MAX(P1268,Q1268)	0	0	0	0
__id__1268-aitelephone	=MAX(N1269,O1269)	0	0	0	0	0	=MAX(P1269,Q1269)	0	2	0	0
__id__1269-bcs	=MAX(N1270,O1270)	0	0	0	0	0	=MAX(P1270,Q1270)	2	0	0	0
__id__1270-keystosaferschools	=MAX(N1271,O1271)	0	0	2	0	0	=MAX(P1271,Q1271)	0	0	0	0
__id__1271-com	=MAX(N1272,O1272)	0	0	0	0	0	=MAX(P1272,Q1272)	0	0	0	0
__id__1272-porkyfarm	=MAX(N1273,O1273)	0	0	0	0	0	=MAX(P1273,Q1273)	0	2	0	0
__id__1273-onlinepublications	=MAX(N1274,O1274)	0	0	0	0	0	=MAX(P1274,Q1274)	0	0	0	0
__id__1274-spirittourism	=MAX(N1275,O1275)	0	0	0	0	0	=MAX(P1275,Q1275)	0	2	0	0
__id__1275-fightlikeagirlclub	=MAX(N1276,O1276)	0	0	0	0	2	=MAX(P1276,Q1276)	0	0	0	0
__id__1276-ianridpath	=MAX(N1277,O1277)	0	0	0	0	0	=MAX(P1277,Q1277)	0	2	0	0
__id__1277-the-landscape-design-site	=MAX(N1278,O1278)	0	0	0	0	0	=MAX(P1278,Q1278)	0	0	0	0
__id__1278-jardinpuzzles	=MAX(N1279,O1279)	0	2	0	0	0	=MAX(P1279,Q1279)	0	0	0	0
__id__1279-coatesfamilydental	=MAX(N1280,O1280)	0	0	0	0	0	=MAX(P1280,Q1280)	0	0	0	2
__id__1280-privacy	=MAX(N1281,O1281)	0	0	0	0	0	=MAX(P1281,Q1281)	0	0	0	0
__id__1281-planettelex	=MAX(N1282,O1282)	0	0	0	0	2	=MAX(P1282,Q1282)	0	0	0	0
__id__1282-com	=MAX(N1283,O1283)	0	2	0	0	0	=MAX(P1283,Q1283)	0	0	0	0
__id__1283-legalteamusa	=MAX(N1284,O1284)	0	0	0	0	0	=MAX(P1284,Q1284)	0	2	0	0
